record_id,provider_id,model_id,offering_id,api_model_id,model_name,region,service_tier,billing_mode,price_component,context_min_tokens,context_max_tokens,native_amount,currency,native_unit,normalized_usd_per_1m_tokens,observed_at,source_ids,notes
kapi:price-record:anthropic:claude-sonnet-5-us-only-inference-batch-50-percent-1-1x-us-batch-cache-write-5m-0-1000000,kng:provider:anthropic,kng:anthropic.claude-sonnet-5,kapi:offering:anthropic:first-party-api:anthropic-claude-sonnet-5,claude-sonnet-5,Claude Sonnet 5,us_only_inference,batch_50_percent_1_1x_us,batch,cache_write_5m,0,1000000,1.375,USD,per_1m_tokens,1.375,2026-08-24T04:11:22.000Z,kapi:source:anthropic:pricing-2026-08-23|kapi:source:anthropic:models-2026-08-23|kapi:source:anthropic:caching-2026-08-23|kapi:source:anthropic:batch-2026-08-23,Claude 5 supports up to 1M input context at the same listed token rate. Direct API US-only inference uses the documented 1.1× multiplier. Claude 4.7+ uses a newer tokenizer that may produce about 30% more tokens for the same text; actual change is workload dependent.
kapi:price-record:anthropic:claude-sonnet-5-us-only-inference-batch-50-percent-1-1x-us-batch-cached-input-read-0-1000000,kng:provider:anthropic,kng:anthropic.claude-sonnet-5,kapi:offering:anthropic:first-party-api:anthropic-claude-sonnet-5,claude-sonnet-5,Claude Sonnet 5,us_only_inference,batch_50_percent_1_1x_us,batch,cached_input_read,0,1000000,0.11,USD,per_1m_tokens,0.11,2026-08-24T04:11:22.000Z,kapi:source:anthropic:pricing-2026-08-23|kapi:source:anthropic:models-2026-08-23|kapi:source:anthropic:caching-2026-08-23|kapi:source:anthropic:batch-2026-08-23,Claude 5 supports up to 1M input context at the same listed token rate. Direct API US-only inference uses the documented 1.1× multiplier. Claude 4.7+ uses a newer tokenizer that may produce about 30% more tokens for the same text; actual change is workload dependent.
kapi:price-record:anthropic:claude-sonnet-5-us-only-inference-batch-50-percent-1-1x-us-batch-input-0-1000000,kng:provider:anthropic,kng:anthropic.claude-sonnet-5,kapi:offering:anthropic:first-party-api:anthropic-claude-sonnet-5,claude-sonnet-5,Claude Sonnet 5,us_only_inference,batch_50_percent_1_1x_us,batch,input,0,1000000,1.1,USD,per_1m_tokens,1.1,2026-08-24T04:11:22.000Z,kapi:source:anthropic:pricing-2026-08-23|kapi:source:anthropic:models-2026-08-23|kapi:source:anthropic:caching-2026-08-23|kapi:source:anthropic:batch-2026-08-23,Claude 5 supports up to 1M input context at the same listed token rate. Direct API US-only inference uses the documented 1.1× multiplier. Claude 4.7+ uses a newer tokenizer that may produce about 30% more tokens for the same text; actual change is workload dependent.
kapi:price-record:anthropic:claude-sonnet-5-us-only-inference-batch-50-percent-1-1x-us-batch-output-0-1000000,kng:provider:anthropic,kng:anthropic.claude-sonnet-5,kapi:offering:anthropic:first-party-api:anthropic-claude-sonnet-5,claude-sonnet-5,Claude Sonnet 5,us_only_inference,batch_50_percent_1_1x_us,batch,output,0,1000000,5.5,USD,per_1m_tokens,5.5,2026-08-24T04:11:22.000Z,kapi:source:anthropic:pricing-2026-08-23|kapi:source:anthropic:models-2026-08-23|kapi:source:anthropic:caching-2026-08-23|kapi:source:anthropic:batch-2026-08-23,Claude 5 supports up to 1M input context at the same listed token rate. Direct API US-only inference uses the documented 1.1× multiplier. Claude 4.7+ uses a newer tokenizer that may produce about 30% more tokens for the same text; actual change is workload dependent.
kapi:price-record:anthropic:claude-sonnet-5-us-only-inference-standard-on-demand-1-1x-us-on-demand-cache-write-1h-0-1000000,kng:provider:anthropic,kng:anthropic.claude-sonnet-5,kapi:offering:anthropic:first-party-api:anthropic-claude-sonnet-5,claude-sonnet-5,Claude Sonnet 5,us_only_inference,standard_on_demand_1_1x_us,on_demand,cache_write_1h,0,1000000,4.4,USD,per_1m_tokens,4.4,2026-08-24T04:11:22.000Z,kapi:source:anthropic:pricing-2026-08-23|kapi:source:anthropic:models-2026-08-23|kapi:source:anthropic:caching-2026-08-23,Claude 5 supports up to 1M input context at the same listed token rate. Direct API US-only inference uses the documented 1.1× multiplier. Claude 4.7+ uses a newer tokenizer that may produce about 30% more tokens for the same text; actual change is workload dependent.
kapi:price-record:anthropic:claude-sonnet-5-us-only-inference-standard-on-demand-1-1x-us-on-demand-cache-write-5m-0-1000000,kng:provider:anthropic,kng:anthropic.claude-sonnet-5,kapi:offering:anthropic:first-party-api:anthropic-claude-sonnet-5,claude-sonnet-5,Claude Sonnet 5,us_only_inference,standard_on_demand_1_1x_us,on_demand,cache_write_5m,0,1000000,2.75,USD,per_1m_tokens,2.75,2026-08-24T04:11:22.000Z,kapi:source:anthropic:pricing-2026-08-23|kapi:source:anthropic:models-2026-08-23|kapi:source:anthropic:caching-2026-08-23,Claude 5 supports up to 1M input context at the same listed token rate. Direct API US-only inference uses the documented 1.1× multiplier. Claude 4.7+ uses a newer tokenizer that may produce about 30% more tokens for the same text; actual change is workload dependent.
kapi:price-record:anthropic:claude-sonnet-5-us-only-inference-standard-on-demand-1-1x-us-on-demand-cached-input-read-0-1000000,kng:provider:anthropic,kng:anthropic.claude-sonnet-5,kapi:offering:anthropic:first-party-api:anthropic-claude-sonnet-5,claude-sonnet-5,Claude Sonnet 5,us_only_inference,standard_on_demand_1_1x_us,on_demand,cached_input_read,0,1000000,0.22,USD,per_1m_tokens,0.22,2026-08-24T04:11:22.000Z,kapi:source:anthropic:pricing-2026-08-23|kapi:source:anthropic:models-2026-08-23|kapi:source:anthropic:caching-2026-08-23,Claude 5 supports up to 1M input context at the same listed token rate. Direct API US-only inference uses the documented 1.1× multiplier. Claude 4.7+ uses a newer tokenizer that may produce about 30% more tokens for the same text; actual change is workload dependent.
kapi:price-record:anthropic:claude-sonnet-5-us-only-inference-standard-on-demand-1-1x-us-on-demand-input-0-1000000,kng:provider:anthropic,kng:anthropic.claude-sonnet-5,kapi:offering:anthropic:first-party-api:anthropic-claude-sonnet-5,claude-sonnet-5,Claude Sonnet 5,us_only_inference,standard_on_demand_1_1x_us,on_demand,input,0,1000000,2.2,USD,per_1m_tokens,2.2,2026-08-24T04:11:22.000Z,kapi:source:anthropic:pricing-2026-08-23|kapi:source:anthropic:models-2026-08-23|kapi:source:anthropic:caching-2026-08-23,Claude 5 supports up to 1M input context at the same listed token rate. Direct API US-only inference uses the documented 1.1× multiplier. Claude 4.7+ uses a newer tokenizer that may produce about 30% more tokens for the same text; actual change is workload dependent.
kapi:price-record:anthropic:claude-sonnet-5-us-only-inference-standard-on-demand-1-1x-us-on-demand-output-0-1000000,kng:provider:anthropic,kng:anthropic.claude-sonnet-5,kapi:offering:anthropic:first-party-api:anthropic-claude-sonnet-5,claude-sonnet-5,Claude Sonnet 5,us_only_inference,standard_on_demand_1_1x_us,on_demand,output,0,1000000,11,USD,per_1m_tokens,11,2026-08-24T04:11:22.000Z,kapi:source:anthropic:pricing-2026-08-23|kapi:source:anthropic:models-2026-08-23|kapi:source:anthropic:caching-2026-08-23,Claude 5 supports up to 1M input context at the same listed token rate. Direct API US-only inference uses the documented 1.1× multiplier. Claude 4.7+ uses a newer tokenizer that may produce about 30% more tokens for the same text; actual change is workload dependent.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-batch-50-percent-long-context-batch-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,batch_50_percent_long_context,batch,cache_write,272001,1050000,0.25,USD,per_1m_tokens,0.25,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-batch-50-percent-long-context-batch-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,batch_50_percent_long_context,batch,cached_input_read,272001,1050000,0.02,USD,per_1m_tokens,0.02,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-batch-50-percent-long-context-batch-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,batch_50_percent_long_context,batch,input,272001,1050000,0.2,USD,per_1m_tokens,0.2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-batch-50-percent-long-context-batch-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,batch_50_percent_long_context,batch,output,272001,1050000,0.9,USD,per_1m_tokens,0.9,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-batch-50-percent-short-context-batch-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,batch_50_percent_short_context,batch,cache_write,0,272000,0.125,USD,per_1m_tokens,0.125,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-batch-50-percent-short-context-batch-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,batch_50_percent_short_context,batch,cached_input_read,0,272000,0.01,USD,per_1m_tokens,0.01,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-batch-50-percent-short-context-batch-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,batch_50_percent_short_context,batch,input,0,272000,0.1,USD,per_1m_tokens,0.1,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-batch-50-percent-short-context-batch-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,batch_50_percent_short_context,batch,output,0,272000,0.6,USD,per_1m_tokens,0.6,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-fast-2x-standard-long-context-priority-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,fast_2x_standard_long_context,priority,cache_write,272001,1050000,1,USD,per_1m_tokens,1,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-fast-2x-standard-long-context-priority-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,fast_2x_standard_long_context,priority,cached_input_read,272001,1050000,0.08,USD,per_1m_tokens,0.08,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-fast-2x-standard-long-context-priority-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,fast_2x_standard_long_context,priority,input,272001,1050000,0.8,USD,per_1m_tokens,0.8,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-fast-2x-standard-long-context-priority-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,fast_2x_standard_long_context,priority,output,272001,1050000,3.6,USD,per_1m_tokens,3.6,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-fast-2x-standard-short-context-priority-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,fast_2x_standard_short_context,priority,cache_write,0,272000,0.5,USD,per_1m_tokens,0.5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-fast-2x-standard-short-context-priority-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,fast_2x_standard_short_context,priority,cached_input_read,0,272000,0.04,USD,per_1m_tokens,0.04,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-fast-2x-standard-short-context-priority-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,fast_2x_standard_short_context,priority,input,0,272000,0.4,USD,per_1m_tokens,0.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-fast-2x-standard-short-context-priority-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,fast_2x_standard_short_context,priority,output,0,272000,2.4,USD,per_1m_tokens,2.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-flex-50-percent-long-context-flex-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,flex_50_percent_long_context,flex,cache_write,272001,1050000,0.25,USD,per_1m_tokens,0.25,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-flex-50-percent-long-context-flex-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,flex_50_percent_long_context,flex,cached_input_read,272001,1050000,0.02,USD,per_1m_tokens,0.02,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-flex-50-percent-long-context-flex-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,flex_50_percent_long_context,flex,input,272001,1050000,0.2,USD,per_1m_tokens,0.2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-flex-50-percent-long-context-flex-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,flex_50_percent_long_context,flex,output,272001,1050000,0.9,USD,per_1m_tokens,0.9,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-flex-50-percent-short-context-flex-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,flex_50_percent_short_context,flex,cache_write,0,272000,0.125,USD,per_1m_tokens,0.125,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-flex-50-percent-short-context-flex-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,flex_50_percent_short_context,flex,cached_input_read,0,272000,0.01,USD,per_1m_tokens,0.01,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-flex-50-percent-short-context-flex-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,flex_50_percent_short_context,flex,input,0,272000,0.1,USD,per_1m_tokens,0.1,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-flex-50-percent-short-context-flex-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,flex_50_percent_short_context,flex,output,0,272000,0.6,USD,per_1m_tokens,0.6,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-standard-on-demand-long-context-on-demand-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,standard_on_demand_long_context,on_demand,cache_write,272001,1050000,0.5,USD,per_1m_tokens,0.5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-standard-on-demand-long-context-on-demand-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,standard_on_demand_long_context,on_demand,cached_input_read,272001,1050000,0.04,USD,per_1m_tokens,0.04,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-standard-on-demand-long-context-on-demand-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,standard_on_demand_long_context,on_demand,input,272001,1050000,0.4,USD,per_1m_tokens,0.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-standard-on-demand-long-context-on-demand-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,standard_on_demand_long_context,on_demand,output,272001,1050000,1.8,USD,per_1m_tokens,1.8,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-luna. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-standard-on-demand-short-context-on-demand-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,standard_on_demand_short_context,on_demand,cache_write,0,272000,0.25,USD,per_1m_tokens,0.25,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-standard-on-demand-short-context-on-demand-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,standard_on_demand_short_context,on_demand,cached_input_read,0,272000,0.02,USD,per_1m_tokens,0.02,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-standard-on-demand-short-context-on-demand-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,standard_on_demand_short_context,on_demand,input,0,272000,0.2,USD,per_1m_tokens,0.2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
